ElementId,Category,Family,Type,Level,Mark,Assembly Code,Assembly Description,Length,Width,Depth,Height,Area,Volume,Weight,Unit Weight,Material,Type Comments,Base Level,Top Level,Base Offset,Top Offset,Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot,source_schedule,System Name,System Type,Service Type,Classification,Size,Diameter,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in)
1944285,Walls,,"Generic - 8"" - INTERIOR",L -1,,C1010,Partitions,"13' - 4 1/2""","0' - 8""",,,129 SF,85.75 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,102.798,140.666,-15.0,109.486,140.666,-15.0,96.111,140.666,-15.0,,96.111,140.333,-15.0,109.486,140.999,0.0,102.798,140.666,-7.5,,"Area=129 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=13' - 4 1/2"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=85.75 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944371,Walls,,"Generic - 8"" - INTERIOR",L -1,,C1010,Partitions,"13' - 4 1/2""","0' - 8""",,,97 SF,64.53 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,88.298,140.666,-15.0,94.986,140.666,-15.0,81.611,140.666,-15.0,,81.611,140.333,-15.0,94.986,140.999,0.0,88.298,140.666,-7.5,,"Area=97 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=13' - 4 1/2"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=64.53 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944466,Walls,,Storefront - EXTERIOR ISLAND,L -1,,B2010,Exterior Walls,"13' - 2""",,,,105 SF,,,,,,,,"2' - 0""","-5' - 0""",Curve,117.298,140.666,-15.0,110.715,140.666,-15.0,123.882,140.666,-15.0,,110.715,140.166,-13.0,123.882,141.166,-5.0,117.298,140.666,-9.0,,"Adjust for Mullion Size=False | Area=105 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=2' - 0"" | Border 1 Type=2.5"" x 5"" rectangular | Border 2 Type=2.5"" x 5"" rectangular | Export Type to IFC=0 | Family and Type=Storefront - EXTERIOR ISLAND | Interior Type=2.5"" x 5"" rectangular | Length=13' - 2"" | Offset=0' - 0"" | Related to Mass=False | Top Offset=-5' - 0"" | Type=Storefront - EXTERIOR ISLAND | Type Id=Storefront - EXTERIOR ISLAND | Type IfcGUID=21niu4ukDA1u2Qnv1EMNlF | Type Mark=CW03 | Type Name=Storefront - EXTERIOR ISLAND | Unconnected Height=8' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944467,Curtain Panels,System Panel,Glazed,L -1,,,,,"4' - 0 29/32""","0' - 1""","7' - 7""",31 SF,2.58 CF,,,Glass,,,,,,BoundingBox,112.961,140.562,-9.0,,,,,,,,110.923,140.52,-12.792,115.0,140.604,-5.208,112.961,140.562,-9.0,,"Area=31 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 7"" | Level=L -1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.58 CF | Width=4' - 0 29/32""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944471,Curtain Panels,System Panel,Glazed,L -1,,,,,"4' - 2 5/32""","0' - 1""","7' - 7""",32 SF,2.64 CF,,,Glass,,,,,,BoundingBox,117.298,140.562,-9.0,,,,,,,,115.208,140.52,-12.792,119.388,140.604,-5.208,117.298,140.562,-9.0,,"Area=32 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 7"" | Level=L -1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.64 CF | Width=4' - 2 5/32""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944473,Curtain Panels,System Panel,Glazed,L -1,,,,,"4' - 0 29/32""","0' - 1""","7' - 7""",31 SF,2.58 CF,,,Glass,,,,,,BoundingBox,121.635,140.562,-9.0,,,,,,,,119.597,140.52,-12.792,123.673,140.604,-5.208,121.635,140.562,-9.0,,"Area=31 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 7"" | Level=L -1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.58 CF | Width=4' - 0 29/32""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944480,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"4' - 0 29/32""",,"0' - 5""","0' - 5""",3 SF,0.35 CF,,,Aluminum,,,,,,Point,123.673,140.666,-5.0,,,,,,,180.0,119.597,140.458,-5.208,123.673,140.874,-5.0,121.635,140.666,-5.104,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 0 29/32"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.35 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944481,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"4' - 0 29/32""",,"0' - 5""","0' - 5""",3 SF,0.35 CF,,,Aluminum,,,,,,Point,115.0,140.666,-5.0,,,,,,,180.0,110.923,140.458,-5.208,115.0,140.874,-5.0,112.961,140.666,-5.104,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 0 29/32"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.35 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944482,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"4' - 2 5/32""",,"0' - 5""","0' - 5""",3 SF,0.36 CF,,,Aluminum,,,,,,Point,119.388,140.666,-5.0,,,,,,,180.0,115.208,140.458,-5.208,119.388,140.874,-5.0,117.298,140.666,-5.104,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 2 5/32"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.36 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944483,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"4' - 0 29/32""",,"0' - 5""","0' - 5""",3 SF,0.35 CF,,,Aluminum,,,,,,Point,110.923,140.666,-13.0,,,,,,,180.0,110.923,140.458,-13.0,115.0,140.874,-12.792,112.961,140.666,-12.896,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 0 29/32"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.35 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944484,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"4' - 2 5/32""",,"0' - 5""","0' - 5""",3 SF,0.36 CF,,,Aluminum,,,,,,Point,115.208,140.666,-13.0,,,,,,,180.0,115.208,140.458,-13.0,119.388,140.874,-12.792,117.298,140.666,-12.896,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 2 5/32"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.36 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944485,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"4' - 0 29/32""",,"0' - 5""","0' - 5""",3 SF,0.35 CF,,,Aluminum,,,,,,Point,119.597,140.666,-13.0,,,,,,,180.0,119.597,140.458,-13.0,123.673,140.874,-12.792,121.635,140.666,-12.896,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 0 29/32"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.35 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944486,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"8' - 0""",,"0' - 5""","0' - 5""",5 SF,0.69 CF,,,Aluminum,,,,,,Point,123.882,140.666,-13.0,,,,,,,180.0,123.673,140.458,-13.0,123.882,140.874,-5.0,123.777,140.666,-9.0,,"Area=5 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=8' - 0"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.69 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944488,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"8' - 0""",,"0' - 5""","0' - 5""",5 SF,0.69 CF,,,Aluminum,,,,,,Point,110.715,140.666,-5.0,,,,,,,180.0,110.715,140.458,-13.0,110.923,140.874,-5.0,110.819,140.666,-9.0,,"Area=5 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=8' - 0"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.69 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944493,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"8' - 0""",,"0' - 5""","0' - 5""",5 SF,0.69 CF,,,Aluminum,,,,,,Point,115.104,140.666,-13.0,,,,,,,180.0,115.0,140.458,-13.0,115.208,140.874,-5.0,115.104,140.666,-9.0,,"Area=5 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=8' - 0"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.69 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944494,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"8' - 0""",,"0' - 5""","0' - 5""",5 SF,0.69 CF,,,Aluminum,,,,,,Point,119.493,140.666,-13.0,,,,,,,180.0,119.388,140.458,-13.0,119.597,140.874,-5.0,119.493,140.666,-9.0,,"Area=5 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=8' - 0"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.69 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944945,Walls,,Storefront - EXTERIOR ISLAND,L -1,,B2010,Exterior Walls,"6' - 6 1/2""",,,,52 SF,,,,,,,,"2' - 0""","-5' - 0""",Curve,91.715,140.666,-15.0,88.444,140.666,-15.0,94.986,140.666,-15.0,,88.444,140.166,-13.0,94.986,141.166,-5.0,91.715,140.666,-9.0,,"Adjust for Mullion Size=False | Area=52 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=2' - 0"" | Border 1 Type=2.5"" x 5"" rectangular | Border 2 Type=2.5"" x 5"" rectangular | Export Type to IFC=0 | Family and Type=Storefront - EXTERIOR ISLAND | Interior Type=2.5"" x 5"" rectangular | Length=6' - 6 1/2"" | Offset=0' - 0"" | Related to Mass=False | Top Offset=-5' - 0"" | Type=Storefront - EXTERIOR ISLAND | Type Id=Storefront - EXTERIOR ISLAND | Type IfcGUID=21niu4ukDA1u2Qnv1EMNlF | Type Mark=CW03 | Type Name=Storefront - EXTERIOR ISLAND | Unconnected Height=8' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944946,Curtain Panels,System Panel,Glazed,L -1,,,,,"2' - 11 1/2""","0' - 1""","7' - 7""",22 SF,1.87 CF,,,Glass,,,,,,BoundingBox,90.132,140.562,-9.0,,,,,,,,88.652,140.52,-12.792,91.611,140.604,-5.208,90.132,140.562,-9.0,,"Area=22 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 7"" | Level=L -1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=1.87 CF | Width=2' - 11 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944948,Curtain Panels,System Panel,Glazed,L -1,,,,,"2' - 11 1/2""","0' - 1""","7' - 7""",22 SF,1.87 CF,,,Glass,,,,,,BoundingBox,93.298,140.562,-9.0,,,,,,,,91.819,140.52,-12.792,94.777,140.604,-5.208,93.298,140.562,-9.0,,"Area=22 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 7"" | Level=L -1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=1.87 CF | Width=2' - 11 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944949,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"2' - 11 1/2""",,"0' - 5""","0' - 5""",2 SF,0.26 CF,,,Aluminum,,,,,,Point,94.777,140.666,-5.0,,,,,,,180.0,91.819,140.458,-5.208,94.777,140.874,-5.0,93.298,140.666,-5.104,,"Area=2 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=2' - 11 1/2"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.26 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944950,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"2' - 11 1/2""",,"0' - 5""","0' - 5""",2 SF,0.26 CF,,,Aluminum,,,,,,Point,91.611,140.666,-5.0,,,,,,,180.0,88.652,140.458,-5.208,91.611,140.874,-5.0,90.132,140.666,-5.104,,"Area=2 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=2' - 11 1/2"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.26 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944951,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"2' - 11 1/2""",,"0' - 5""","0' - 5""",2 SF,0.26 CF,,,Aluminum,,,,,,Point,88.652,140.666,-13.0,,,,,,,180.0,88.652,140.458,-13.0,91.611,140.874,-12.792,90.132,140.666,-12.896,,"Area=2 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=2' - 11 1/2"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.26 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944952,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"2' - 11 1/2""",,"0' - 5""","0' - 5""",2 SF,0.26 CF,,,Aluminum,,,,,,Point,91.819,140.666,-13.0,,,,,,,180.0,91.819,140.458,-13.0,94.777,140.874,-12.792,93.298,140.666,-12.896,,"Area=2 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=2' - 11 1/2"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.26 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944953,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"8' - 0""",,"0' - 5""","0' - 5""",5 SF,0.69 CF,,,Aluminum,,,,,,Point,94.986,140.666,-13.0,,,,,,,180.0,94.777,140.458,-13.0,94.986,140.874,-5.0,94.882,140.666,-9.0,,"Area=5 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=8' - 0"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.69 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944954,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"8' - 0""",,"0' - 5""","0' - 5""",5 SF,0.69 CF,,,Aluminum,,,,,,Point,88.444,140.666,-5.0,,,,,,,180.0,88.444,140.458,-13.0,88.652,140.874,-5.0,88.548,140.666,-9.0,,"Area=5 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=8' - 0"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.69 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1944955,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,"8' - 0""",,"0' - 5""","0' - 5""",5 SF,0.69 CF,,,Aluminum,,,,,,Point,91.715,140.666,-13.0,,,,,,,180.0,91.611,140.458,-13.0,91.819,140.874,-5.0,91.715,140.666,-9.0,,"Area=5 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=8' - 0"" | Level=L -1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.69 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Arch\04_Island_ARCH_Concept2_V24_2026-04-23_04-35-08pm_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
